"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
1041,3748,0.0005788749,0.5281021163,2.0490030126,0
1900,3489,0.0286615010,0.5358134742,8.9468537829,0
306,2602,0.0004272763,0.5399433035,7.7484689674,0
1005,2317,0.2864463516,0.5456855034,6.1617604144,0
1803,2638,0.0419425720,0.5468642089,9.0652212829,0
1372,2233,0.1956093463,0.5477930248,-2.5389492675,0
1517,3729,0.0330823469,0.5635467615,25.0957039062,0
996,3336,0.0459153922,0.5714557356,14.9535809012,0
252,3402,0.4753480498,0.5724855101,0.9354752943,0
693,3319,0.0005135251,0.5781127597,19.4208687255,0
10,3319,0.0214214994,0.5807464552,6.0925359126,0
926,2863,0.0002939027,0.5872368640,0.5240493621,0
720,2830,0.1640623444,0.5933986611,10.7786378852,0
218,3515,0.3766078224,0.6032228070,0.3776694822,0
692,3611,0.1997796391,0.6037574357,2.8750202901,0
1941,3346,0.1430203165,0.6065091781,0.7509143700,0
34,2602,0.4840500611,0.6093784415,6.7669100336,0
608,3350,0.0176376701,0.6101302466,6.9543886260,0
1692,2317,0.0000131558,0.6109087834,-0.0195589900,0
1596,3336,0.1046746103,0.6130827231,0.0240698192,0
1210,4167,0.3373417294,0.6142249157,7.4689360400,0
1044,2513,0.0002074977,0.6152880012,13.0475861523,0
1383,2026,0.5482512059,0.6167187705,2.6320203778,0
492,3748,0.0006291270,0.6294179083,0.4545119470,0
838,2831,0.4025350578,0.6368254712,7.9995528069,0
1216,3752,0.0001479128,0.6371435090,11.6579057899,0
1743,3190,0.4358542491,0.6420134865,1.5589425337,0
1175,2424,0.2623117836,0.6426879537,9.6647119046,0
971,3287,0.3244152453,0.6451503300,5.8272180572,0
218,3319,0.0057999648,0.6506853604,-4.4727471311,0
252,3056,0.0000730285,0.6530463850,2.3252724890,0
530,3768,0.6301790923,0.6532611315,4.3514656492,0
320,3751,0.0000000004,0.6589107172,5.7405325299,0
1657,3738,0.0054591713,0.6595155552,3.1109982660,0
1232,3920,0.3184699205,0.6719558342,5.6150064934,0
325,4162,0.3846611667,0.6802113867,12.2438319129,0
218,3495,0.0200886461,0.6851281158,-3.0010506969,0
458,2004,0.0006068680,0.6921909405,20.2593624279,0
409,2317,0.3826597150,0.6933620656,5.9660180395,0
1657,2919,0.3793895983,0.6963661154,3.5249315577,0
1798,3319,0.0000605195,0.6980464496,7.2615941282,0
252,3734,0.0093734444,0.7009292501,4.4043664475,0
563,3751,0.0447944041,0.7051531123,3.8793816360,0
1326,3368,0.0019282530,0.7067032973,-7.0445168971,0
1303,4117,0.6214713915,0.7082899574,11.4586509530,0
34,2835,0.0434116617,0.7109277723,5.9635002484,0
1941,2096,0.0600062916,0.7123272214,3.9205064742,0
1511,3574,0.3809317735,0.7202979677,8.7732847997,0
165,2192,0.3416555935,0.7259987051,2.8627143427,0
680,3125,0.3547230653,0.7359910060,10.8522796021,0
475,2686,0.1283177155,0.7366219840,4.2299166751,0
771,4096,0.5709589937,0.7371895381,10.5320806114,0
1606,2686,0.0095114069,0.7378078358,-2.1157213506,0
328,2118,0.5910533941,0.7428055509,7.6984172332,0
1004,3319,0.1067306812,0.7513730147,5.0089771580,0
1371,4167,0.7535185674,0.7563541633,5.4113412901,0
1569,2925,0.0053488497,0.7566720181,5.3375420988,0
675,2320,0.0005413547,0.7681295017,17.9166785116,0
1089,3739,0.3650686557,0.7702198595,9.6284521542,0
168,3075,0.7584665114,0.7712447420,7.1054024729,0
1039,2233,0.0004393576,0.7752177628,1.2368541288,0
471,3989,0.1063305110,0.7801734420,-0.8087616850,0
338,3604,0.1294714899,0.7805926245,13.4929552556,0
682,3938,0.3603193181,0.7857359397,-2.4861459942,0
1893,2686,0.0037819636,0.7967592259,5.2309054417,0
1051,2201,0.0385651157,0.8077749367,-2.2272005460,0
1768,3319,0.0003190746,0.8102304111,5.8694776034,0
566,4094,0.3361449737,0.8104921734,8.2413036899,0
1228,4023,0.5694541128,0.8292264260,19.8954503368,0
1670,2528,0.1439833154,0.8325803021,2.1543921533,0
1637,3898,0.3911770760,0.8328522589,3.1770361993,0
1051,2153,0.0008584238,0.8356076872,6.5082186667,0
79,3829,0.0284018461,0.8461366249,4.8110925738,0
1697,2147,0.0046865019,0.8584275003,9.0153847778,0
1697,2267,0.0492330728,0.8584275003,3.9724275269,0
1697,2989,0.1861244606,0.8584275003,8.7810758334,0
1697,3368,0.0551498433,0.8584275003,6.0611640707,0
1697,3845,0.0484993364,0.8584275003,9.8310666269,0
1790,3515,0.0951028936,0.8609128799,12.0485735730,0
1039,3319,0.2204356177,0.8779435472,1.3016514256,0
1692,2187,0.0254171165,0.8803578478,2.6098499510,0
781,3748,0.0041365780,0.8806885678,3.5501935884,0
1124,2085,0.2261583282,0.8828099644,8.8727975668,0
182,3190,0.2032289622,0.8828536265,1.2750485697,0
1432,2549,0.0000228938,0.8917184129,7.6624631026,0
1592,2729,0.6509023273,0.8954646029,-1.9872021384,0
1208,3888,0.6572021645,0.8997670284,6.4245285693,0
429,3319,0.0001750826,0.9045443549,12.3747564314,0
324,3748,0.0191546910,0.9096488451,3.8159296474,0
106,3684,0.3570847260,0.9098249213,12.1761492956,0
1620,3995,0.7745501148,0.9167610176,8.4410844511,0
409,3144,0.8381243526,0.9277977343,2.4046601869,0
1235,3413,0.6358299050,0.9299600231,12.9195089402,0
1235,3751,0.0000654086,0.9299600231,13.3884204589,0
1784,3336,0.0899547203,0.9317343066,1.7596738107,0
566,2039,0.0532921377,0.9348247739,10.0776087468,0
671,3748,0.0789383334,0.9368069333,3.9569852919,0
1885,2430,0.6612123561,0.9383054943,6.7802219292,0
325,3049,0.0201290906,0.9458421638,8.3554832142,0
1518,2004,0.0445804958,0.9477511342,5.7725873819,0
1632,4082,0.0255620459,0.9543711453,11.9890769715,0
1963,2746,0.4506196096,0.9547636743,1.9424198336,0
103,3336,0.3277557511,0.9562852450,10.6626035615,0
1912,2975,0.7218383524,0.9679799431,7.1792564226,0
1907,2233,0.0020540263,0.9683445278,6.8654133813,0
641,3515,0.0475247813,0.9690954384,1.9644166129,0
1751,2915,0.6015404529,0.9694347800,5.0729121443,0
337,2902,0.0008955281,0.9695866981,8.6397908890,0
645,3350,0.3045480289,0.9711645098,6.3240559772,0
798,4118,0.0140443517,0.9724568790,1.4928484858,0
1512,3426,0.3461497160,0.9731695685,7.2048949878,0
1044,3765,0.0385466121,0.9760886614,7.9164216420,0
184,2549,0.0272830825,0.9878206763,15.0994138008,0
269,2549,0.0523258783,0.9878206763,13.9698648440,0
378,2549,0.0097501609,0.9878206763,16.3521101710,0
574,2549,0.0006553731,0.9878206763,-11.7810724530,0
618,2549,0.0036640838,0.9878206763,-0.9282184667,0
937,2549,0.1136337227,0.9878206763,6.4766265724,0
1044,2549,0.0000006289,0.9878206763,-13.5830502209,0
1401,2549,0.6773735651,0.9878206763,6.0722678852,0
1432,2549,0.8936062678,0.9878206763,7.6624631026,0
1792,2549,0.0991036788,0.9878206763,13.5327474414,0
1903,2549,0.0087630586,0.9878206763,13.3656510781,0
1930,2549,0.6321934013,0.9878206763,11.4384785509,0
1275,2004,0.1085569482,0.9964805643,9.8131542182,0
1055,3319,0.0007255485,0.9981117171,6.1533472239,0
753,3748,0.0005998338,0.9991837359,0.2046716021,0
1473,3680,0.0711399702,1.0017282988,14.1891948581,0
1177,2267,0.0000085575,1.0017738760,14.0039501036,0
778,3920,0.1585749019,1.0034317364,-0.3227343406,0
1714,3681,0.0656375376,1.0037540985,13.6781156327,0
1714,3945,0.4697604162,1.0037540985,8.4638685480,0
306,2835,0.0003709422,1.0039196643,6.9450591822,0
1510,3423,0.7130927042,1.0053927697,8.2810482722,0
797,3744,0.1504430524,1.0112187997,0.4196301173,0
1771,2317,0.1115189874,1.0148391876,10.9371642645,0
680,4096,0.0000024582,1.0186332005,6.2331341123,0
132,3850,0.3843487251,1.0245800536,10.9800851110,0
1949,2708,0.4383001639,1.0259682084,1.7232878592,0
1941,2578,0.0167564708,1.0269952552,0.7785390737,0
675,2962,0.3081890895,1.0296278606,6.5344952721,0
165,2790,0.0006180356,1.0335216101,1.6892617002,0
1140,3867,0.3575880874,1.0340626287,10.5765534712,0
1933,3738,0.5962036037,1.0363622117,1.9717115728,0
1391,3085,0.3551389902,1.0435301260,9.4793245604,0
693,3219,0.0756881809,1.0465654952,13.3318066401,0
1179,2476,0.0100479081,1.0492067136,3.2150891863,0
1797,2915,0.8657282900,1.0499896877,-1.8439119425,0
999,3402,0.0597667865,1.0536025696,4.6821219945,0
252,3738,0.0000037536,1.0562166235,-3.6037776433,0
1000,2240,0.0188246721,1.0632509473,9.2442549414,0
8,2831,0.4840992334,1.0653444396,-2.9190620036,0
101,4137,0.6670247413,1.0664131051,5.1515931092,0
305,3906,0.2959483749,1.0689635434,3.1083594312,0
1516,3748,0.1534056277,1.0699429534,5.0519168304,0
1968,2506,0.9107994387,1.0753480579,5.8632433784,0
1569,2129,0.6603572442,1.0755959202,2.5165166895,0
1900,2104,0.0606451168,1.0805270661,12.8644508137,0
1432,2981,0.0567392543,1.0806554030,22.8803562330,0
1872,2089,0.0243164127,1.0914794597,-1.9177192175,0
996,2841,0.1668666943,1.0920777046,5.7451656074,0
1673,3085,1.0249544608,1.0934121203,8.0882705337,0
227,2790,0.0264802088,1.0954266879,-0.1103325111,0
118,3336,0.1753537583,1.0963090547,8.7418689557,0
313,3750,0.2329513471,1.0967033331,7.0846827726,0
1051,3920,0.0000010288,1.0967195445,1.5532029380,0
1561,2873,0.6972399692,1.1061058092,23.4987095114,0
671,3748,0.9456357033,1.1195407464,3.9569852919,0
1783,2039,0.2751447865,1.1204900572,5.6252296839,0
318,3423,0.5301356555,1.1222705555,7.1210478934,0
796,3675,0.5680218241,1.1262749677,14.6056790874,0
1122,4074,1.0849590449,1.1278949377,9.0969031838,0
218,2876,0.1032473079,1.1362161695,-0.7916910341,0
221,2089,0.3301172791,1.1403305212,6.8049185234,0
1510,2831,0.4005225148,1.1418199724,1.8011207218,0
1699,2902,0.8908697690,1.1453565466,9.5727403193,0
798,2089,0.0239322039,1.1505683790,-3.0808035838,0
1771,3752,0.1412043897,1.1528594565,5.1743141751,0
919,2915,0.0069790000,1.1577101285,7.0126189196,0
1679,3630,0.2759837477,1.1655777625,10.8290446765,0
641,2175,0.3380998058,1.1699249312,1.7508754570,0
1383,3572,0.0312048731,1.1763962406,4.5392706552,0
993,2902,0.8544193751,1.1766872631,9.6281848803,0
118,2835,0.0530268208,1.1777551632,3.5032319684,0
1523,2556,0.8322349760,1.1783658161,-0.7998406276,0
328,4102,0.2856079778,1.1790207670,5.3987486398,0
8,3336,0.0000005273,1.1797582967,1.7863286217,0
661,2915,0.4000285459,1.1906716476,4.1029095055,0
787,2064,0.0600357869,1.1953607381,8.6768999128,0
787,2186,0.0397790970,1.1953607381,12.6483744369,0
787,2210,0.1846252789,1.1953607381,11.6977291355,0
787,2907,0.0050490472,1.1953607381,9.3588923189,0
787,2939,0.0013998628,1.1953607381,10.5006589451,0
787,3009,0.0194317149,1.1953607381,12.2310305557,0
787,3046,0.2690286427,1.1953607381,7.9855319491,0
787,3373,0.2374739704,1.1953607381,6.0411055478,0
787,3823,0.0251058645,1.1953607381,1.6311646336,0
787,3968,0.2423798592,1.1953607381,6.8893987667,0
787,4074,0.2672048287,1.1953607381,4.7284301785,0
1484,4161,0.9387593096,1.2018493453,2.1109892109,0
1923,2723,0.1034736090,1.2030149915,15.7015498765,0
1051,2476,0.0018659742,1.2057403885,3.6864878233,0
1766,3829,0.3609239858,1.2079087187,3.1848665307,0
1216,3630,0.5046095252,1.2101837958,2.7846947324,0
154,3636,0.4361841779,1.2114317560,6.2406273508,0
1497,3748,0.2188960524,1.2207035844,-1.1798518387,0
1859,3661,0.2539889397,1.2256914110,11.6288927324,0
758,2136,0.4543639669,1.2291621847,11.2551542143,0
1000,2661,0.0411859417,1.2298153851,7.2026789809,0
287,2799,0.1229537327,1.2301999688,7.0213556805,0
1790,3181,0.5231690080,1.2409067037,7.4936410511,0
1476,3319,0.5867378485,1.2473989185,7.7890823219,0
1789,3920,0.8015332247,1.2604825276,4.7838042164,0
1431,2746,0.9229250488,1.2606430345,7.9061129026,0
337,2578,0.3753727204,1.2664849763,4.4432030278,0
921,3520,0.7085553300,1.2717199131,16.7735978688,0
1051,3671,0.1728753468,1.2823391367,4.8961548685,0
143,3748,0.2214268008,1.2838094366,0.2524172237,0
471,2700,1.1026065919,1.2840769408,0.8938170580,0
839,3679,1.1441689095,1.2887517945,-3.6396181669,0
1208,4082,0.5663066985,1.2956634430,11.2566561813,0
600,2831,0.0206430657,1.2993551675,4.2010578679,0
1051,3694,0.0000007266,1.3036754155,7.9341520170,0
1383,2700,0.0058652556,1.3119796166,7.5393519484,0
744,2210,0.6137112308,1.3132215129,7.9179829688,0
889,3545,0.9756399282,1.3149836460,5.4125204436,0
1371,4137,0.2550918100,1.3167030996,6.0976038351,0
1657,3319,0.0001619378,1.3182887113,6.9660408842,0
1038,2627,0.7076274806,1.3257118084,8.5356280096,0
1542,3823,0.2739555717,1.3342738230,15.9215765449,0
1177,2577,0.0509821000,1.3408681033,3.2193638240,0
1798,2835,0.6304225365,1.3423881401,5.6678055062,0
1000,2317,0.0000028070,1.3477354820,13.2068035655,0
252,4101,0.2227532043,1.3503829744,2.2485651275,0
306,3611,0.4247690874,1.3539970736,4.9839110911,0
1484,3527,1.0506048185,1.3559463600,6.3387451483,0
1780,4176,1.0624862551,1.3607695674,1.3176306195,0
1332,3537,1.2865285419,1.3643939543,7.6260971096,0
756,2221,0.0758404220,1.3678906166,12.1429403987,0
807,2700,0.8603903404,1.3808798982,3.2775865656,0
638,4006,0.2852537663,1.3851637974,6.0860945712,0
148,2244,0.5900399774,1.3875251085,6.2993330470,0
148,2808,0.0011274343,1.3875251085,7.1597615356,0
148,2926,0.0299524742,1.3875251085,17.1873551171,0
148,2962,0.9676189570,1.3875251085,17.5238604603,0
148,3121,0.2072372510,1.3875251085,14.7940762343,0
148,3186,0.0968391117,1.3875251085,13.7094456112,0
148,3294,0.0045878495,1.3875251085,15.0859531075,0
148,3413,0.5275957986,1.3875251085,20.1625415010,0
148,3460,0.0119972844,1.3875251085,15.7098405096,0
148,3836,0.3494581822,1.3875251085,26.8730122887,0
148,3945,0.0000022090,1.3875251085,8.9134968323,0
148,4031,0.8669035257,1.3875251085,13.6133230281,0
148,4079,0.0011841029,1.3875251085,13.3923303958,0
148,4143,0.5722743331,1.3875251085,16.1538874790,0
148,4165,0.0000006291,1.3875251085,15.2298715504,0
1400,3336,0.2571244799,1.3942155913,2.5298069986,0
1128,2910,0.5022460079,1.3954722875,-3.1962761541,0
1179,2566,0.0646527581,1.3965607067,4.1052157496,0
1593,3748,0.0010248658,1.3981971950,0.5798736940,0
1791,4037,0.0349936863,1.4063104869,5.5783034112,0
815,3738,0.0048380963,1.4076963126,17.4426783150,0
425,2873,0.0057471158,1.4079312538,12.0883375444,0
8,2876,0.0069217727,1.4121980555,1.8225363534,0
548,2644,0.9208412859,1.4174897725,18.3943809306,0
548,2808,0.1377447070,1.4174897725,18.4297206701,0
1872,2233,0.0123252274,1.4194220947,-1.0663427220,0
1312,3219,1.3995393012,1.4207178071,17.4542288523,0
333,4020,0.1900538420,1.4214658770,7.2871671126,0
1407,2267,0.0053859867,1.4219761126,5.1907273502,0
165,2790,1.0447986074,1.4249417939,1.6892617002,0
1041,3336,0.0278509816,1.4268825321,1.7646281935,0
544,2089,0.1359809146,1.4321617569,16.3627583451,0
97,3675,0.0767374233,1.4347258726,13.7741257151,0
318,3515,0.0008456407,1.4368008989,6.5520792163,0
285,2915,0.4868442334,1.4373776008,-7.3269258017,0
611,3336,0.0009389103,1.4432312376,0.7985891385,0
1692,2313,1.2419102981,1.4461293543,5.9909489913,0
247,2831,0.0142279191,1.4488481924,4.0642080129,0
1000,2582,0.5757919176,1.4544438411,4.3932702301,0
915,2528,1.4418995867,1.4557090293,2.5388995839,0
926,4073,0.9879121207,1.4583514762,-1.8986056300,0
1403,2016,1.4550281281,1.4587053432,11.0368179750,0
446,3748,0.7195475641,1.4610828764,2.6307690093,0
464,3748,0.2005424477,1.4644035850,4.9780108956,0
530,3495,0.8181591521,1.4666299641,1.4167091788,0
1761,2927,0.0454347672,1.4668500839,5.2627921774,0
480,4036,0.9117119598,1.4715091671,13.7910226394,0
483,4036,1.0227850914,1.4715091671,9.7657564641,0
897,3336,0.0305755060,1.4728793138,11.3159415937,0
1004,2104,1.1187023131,1.4734261904,6.5876009309,0
1039,2915,0.3218414579,1.4768803444,-1.1269708606,0
1311,2198,0.0673443429,1.4780956057,11.5378543821,0
252,3336,0.0000000000,1.4799286819,3.8961133402,0
150,2817,1.1908478864,1.4831401218,14.5293757912,0
1044,2830,0.0014261087,1.4946225348,15.5596313336,0
1383,2566,0.0000641470,1.4954402633,3.1044946259,0
1170,3630,0.0527339229,1.4996046139,6.6970869799,0
1432,2023,0.2253859520,1.5021327079,29.4278571194,0
1432,2110,0.3957327556,1.5021327079,18.0060651777,0
1432,2439,0.0000807145,1.5021327079,18.6695542240,0
1432,2851,0.0704891356,1.5021327079,15.4091304187,0
1432,2981,1.3745318576,1.5021327079,22.8803562330,0
1432,3120,0.0203361662,1.5021327079,10.6288491614,0
1432,3186,0.3574753855,1.5021327079,16.6887142232,0
1432,3312,0.6241169276,1.5021327079,20.2896979299,0
1432,3751,0.0000050816,1.5021327079,23.6107216317,0
1432,3945,0.0000412921,1.5021327079,11.8927654443,0
1432,4024,0.0050975425,1.5021327079,7.4570244075,0
1574,3044,0.3393342471,1.5045995668,7.4521240240,0
1041,2317,0.9516664898,1.5053251055,-2.8057035521,0
1403,3630,0.1037749180,1.5134591094,13.6139696423,0
21,3336,0.0012909107,1.5136354854,7.4885228603,0
906,3151,0.0884333080,1.5187531189,10.6669260677,0
288,3807,0.7876976753,1.5206537108,11.4812867149,0
744,3188,0.2048930939,1.5239960382,7.6000821917,0
1296,3319,0.0015216766,1.5279601448,16.2253634746,0
876,3750,0.0345568545,1.5313423828,2.6974077104,0
1571,3319,0.0615601430,1.5343777950,3.5983266698,0
1208,3684,0.0000045157,1.5362632956,11.3340490086,0
8,3885,0.2276455300,1.5382980875,3.1943161238,0
1747,4026,0.0265499250,1.5393854986,10.0145106389,0
1824,2790,0.2777766160,1.5444303765,0.1231388226,0
933,3319,0.0731589371,1.5458096187,12.9206541096,0
462,3906,0.6339423142,1.5466712921,2.5279791399,0
1166,3229,0.1206472908,1.5528325120,5.8057181669,0
252,3336,1.4799289412,1.5547299188,3.8961133402,0
1670,3085,0.0034126131,1.5649068694,0.4375569806,0
1692,2790,0.0000530208,1.5671459262,4.4057173835,0
1319,2746,0.3850220467,1.5719753575,-2.4137653530,0
1761,3748,0.0005068221,1.5720677279,10.4302061655,0
1439,2915,0.5571728093,1.5727126725,5.7659895374,0
118,2256,1.0220300979,1.5765497240,7.0041349969,0
552,2414,0.7188574295,1.5766954230,7.6281271648,0
1326,3050,0.4353289648,1.5773347064,6.5385261114,0
600,3748,0.5048718385,1.5790639311,9.1908233124,0
963,2118,0.6117127958,1.5851971063,4.3325746634,0
950,3668,0.0837844339,1.5868698579,6.7458333745,0
440,4006,1.1664592453,1.5948875076,2.7644915908,0
1304,2831,0.5925200069,1.6003247690,-1.1604752386,0
680,2118,0.0048404333,1.6017063524,10.5349917306,0
481,3423,1.3440115710,1.6030176289,4.5358879391,0
897,3574,0.1225697050,1.6088576844,5.1355932941,0
644,3884,0.4587479587,1.6110683084,4.2589794827,0
1946,3336,0.0234800056,1.6116915314,0.5163813430,0
1065,2876,0.4831356963,1.6139557975,2.1481333785,0
690,2259,0.7299147120,1.6209546398,6.2436346378,0
1111,3748,1.3277552761,1.6222202969,-2.2421014872,0
201,3630,0.0376823011,1.6245244641,11.7367056997,0
306,2946,0.3561557858,1.6250388093,6.7067025091,0
1797,2915,1.4165483955,1.6269049235,-1.8439119425,0
1634,4038,0.0468390158,1.6324688466,9.7705255476,0
1941,3516,0.0111749061,1.6342571112,5.6928823073,0
318,2729,0.1752947053,1.6367821373,5.1835164696,0
405,3896,1.1679414542,1.6378528437,23.7906515436,0
1044,2023,0.0103865918,1.6386768318,8.1823437959,0
261,3734,0.5618319671,1.6456895204,7.9348788104,0
149,2267,0.0121197757,1.6466674679,4.1687564560,0
1625,2267,0.6391004075,1.6494176092,6.4852358773,0
513,2602,1.2845412746,1.6503238643,9.7142367535,0
932,2080,1.2054159259,1.6509480669,6.7566586782,0
1308,2513,1.4457066441,1.6543582930,8.5232122938,0
140,3336,1.6323427823,1.6586636061,2.0770937937,0
1167,2221,0.0417076104,1.6668784982,9.4338627165,0
1217,3752,0.0000253822,1.6717748146,14.7345385626,0
1990,4096,0.0031842717,1.6758726209,8.8413251393,0
1784,3336,1.3599369941,1.6768289992,1.7596738107,0
1512,3962,0.6055506721,1.6862988599,9.1314116652,0
1434,2651,0.1499184819,1.6872456050,17.5138134805,0
1547,2144,0.1218600829,1.6882068938,5.8320097372,0
1635,4047,1.5726231431,1.6934096312,4.7599067780,0
1039,3319,0.8780559008,1.7018619828,1.3016514256,0
1847,4095,0.4447480403,1.7077355444,3.5249872931,0
1900,4095,0.0451972284,1.7077355444,6.6453147574,0
