"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
1767,2962,0.3029264481,1.0479026468,17.2471246497,0
1147,3668,0.6036975603,1.0484251740,5.5819465041,0
1046,2233,0.8236508241,1.0492664912,-5.6165249607,0
1649,2186,0.2606838833,1.0585926969,12.9057509039,0
1166,1858,0.6799359653,1.0605121130,9.3686903447,0
630,3574,0.1576912840,1.0708342975,5.3323817512,0
697,3117,0.4585839760,1.0751884555,5.9033666919,0
328,2334,0.8974147268,1.0803362410,2.8025880609,0
252,1854,0.7805618793,1.0859102481,4.0134587639,0
996,3516,0.0083150508,1.0867346016,7.5168791944,0
318,2746,0.1653011916,1.0875308385,3.3003141644,0
1751,2317,0.2139831491,1.0927129909,6.5760510502,0
325,3630,0.0000780546,1.0998003356,9.0616503356,0
514,3630,0.1062423874,1.0998003356,13.4561596687,0
544,3630,0.7307085074,1.0998003356,1.7173876102,0
554,3630,0.0014877221,1.0998003356,9.8462505885,0
563,3630,0.0130731482,1.0998003356,14.1308879761,0
589,3630,0.3317897598,1.0998003356,7.0161644257,0
638,3630,0.0102569533,1.0998003356,6.4331179175,0
695,3630,0.0003876811,1.0998003356,11.7562630620,0
918,3630,0.0796075249,1.0998003356,7.7632578376,0
924,3630,0.2614906538,1.0998003356,14.6033393269,0
995,3630,0.2105754225,1.0998003356,12.7807433429,0
1034,3630,0.2607438509,1.0998003356,8.5198263486,0
1247,3630,0.0000013139,1.0998003356,10.8356625371,0
1392,3630,0.2349099440,1.0998003356,8.9026164004,0
1649,3630,0.0000000144,1.0998003356,13.1385898174,0
1704,3630,0.2888926358,1.0998003356,15.6377396868,0
1737,3630,0.5001557624,1.0998003356,15.7338869237,0
555,3748,0.0000293137,1.0998702739,1.6479393264,0
1138,3781,0.6504016175,1.1037048255,6.1166389499,0
8,3335,0.0123480642,1.1048807537,2.3701541524,0
1692,2729,0.0097448977,1.1051983267,4.3877782569,0
149,2989,0.8916818635,1.1086731423,8.9774047625,0
638,3860,0.1089772499,1.1139618702,10.2567448873,0
252,2902,0.0076352413,1.1156119374,-4.2583437390,0
896,3748,0.9203400463,1.1158994909,7.4832068347,0
1660,2790,0.0848998703,1.1178413287,5.1092144005,0
846,2723,0.1981546181,1.1241991845,8.8248300168,0
846,2981,0.1238775276,1.1276205657,10.1093368902,0
1326,2047,0.0063102326,1.1401989985,5.7731533286,0
381,2315,1.0652811333,1.1467064222,3.3798296085,0
248,2320,0.5757529151,1.1496854243,9.9735504935,0
1026,2575,0.3641471014,1.1592857031,17.5911839537,0
1155,3085,0.1137893273,1.1629730268,3.4001966123,0
1228,2549,0.2192530665,1.1641859636,21.7865553971,0
1662,2500,0.0242774847,1.1649587481,8.8283444977,0
967,3451,1.0473055365,1.1672025202,2.2678070035,0
916,3884,0.5936621592,1.1693964566,7.1937520680,0
889,1872,0.0033004322,1.1694552225,3.0950521470,0
1052,3368,0.0318876056,1.1710267312,4.2398054532,0
1541,3563,0.1151492704,1.1842803422,14.7246597607,0
1429,2317,0.2948171859,1.1894285279,6.1084780979,0
1614,3860,0.5960035325,1.1897907970,5.4783395254,0
212,3023,0.9062716427,1.1956054352,17.9431240886,0
1606,2004,0.0953169500,1.1976634595,-1.9886792048,0
1747,3681,0.0000780222,1.2041518090,15.6334050223,0
1713,3609,0.9404708213,1.2063868032,12.0054564440,0
1644,3681,0.5691627657,1.2069236256,10.1500938339,0
1055,3738,0.0574564896,1.2113610562,2.2983046056,0
1703,2256,0.0726640411,1.2142388814,5.4389784328,0
889,3895,0.9763206903,1.2235501451,-0.4987718774,0
1383,2686,0.0000000033,1.2331182635,-0.6881650879,0
400,2780,1.0907812602,1.2341367388,8.1075746124,0
1217,2144,0.9348440761,1.2351010670,2.7500629784,0
261,2104,0.0509046278,1.2398081388,5.3604011108,0
227,3645,1.0890446156,1.2437137366,1.5333075903,0
540,3394,0.0681310718,1.2453783919,9.9375166304,0
425,3366,0.1184935411,1.2559400006,11.0641750263,0
798,3920,0.0070567473,1.2623466381,-5.7112172618,0
996,2902,0.0005054465,1.2631561242,6.7991238220,0
1255,2317,0.0356616086,1.2649976356,1.3110707722,0
662,3335,0.3150318957,1.2653920623,4.1449363483,0
1771,3319,1.0189134002,1.2655522223,11.8626476448,0
798,2261,0.4422817488,1.2667775318,2.9899872548,0
1792,2738,0.1211458100,1.2675369958,12.4252850330,0
1326,2547,0.1858068881,1.2725368390,4.3715315027,0
1383,3465,0.0056019898,1.2776510329,-0.6396550464,0
807,2876,0.0266069609,1.2807954952,3.0469613617,0
1692,2358,0.3110820067,1.2809056064,5.5921961742,0
904,3898,0.8188091416,1.2818496242,3.8684796413,0
81,1921,0.2221695664,1.2897715856,6.5400653634,0
1522,3219,0.8171878791,1.3154127772,13.5458950622,0
1155,2902,1.2135455224,1.3158115231,6.6644746974,0
147,3423,0.6321476316,1.3299392384,7.8576677390,0
1308,3524,0.9540622665,1.3301362149,9.5621281387,0
1308,3708,1.1129499548,1.3301362149,8.0685086604,0
1005,3738,0.1603705622,1.3342926809,3.2322011764,0
309,3319,0.0168962915,1.3389528341,17.9671575599,0
1312,3368,0.8824159722,1.3417180672,9.5208948276,0
494,2578,1.1054596677,1.3443606166,4.0054639446,0
1039,2790,0.0062489969,1.3483560724,4.8014444188,0
800,1941,0.0104068603,1.3533557674,7.1533069543,0
1714,3681,0.0074901979,1.3539664384,13.6781156327,0
348,3748,0.2749754335,1.3558721393,7.1505067955,0
355,3664,0.1410364652,1.3605857151,8.0979885587,0
922,1819,1.0183790180,1.3646678838,20.1119818692,0
922,2244,0.5614214810,1.3646678838,15.8280148101,0
922,2339,1.3252507377,1.3646678838,14.2143390307,0
1649,1968,0.0000010924,1.3649378244,6.3785036470,0
1089,2320,0.0009988514,1.3658694475,4.6763207829,0
1761,2979,0.5095572923,1.3662003998,7.6631957543,0
1293,2459,1.2397585766,1.3703526926,13.1520062135,0
103,2233,0.0001310931,1.3728196079,6.9529578994,0
334,3092,1.2087839360,1.3752991502,19.0542107350,0
69,2336,0.5947734608,1.3849122833,17.9470054259,0
69,3538,0.3612591927,1.3849122833,13.0404610088,0
1583,3734,1.1665574638,1.3876382123,7.9194945274,0
100,3823,0.0001396491,1.3878086123,23.6384389380,0
179,3823,0.4276554046,1.3878086123,18.7867345994,0
505,3823,0.4176324778,1.3878086123,9.8196570041,0
537,3823,1.0627141458,1.3878086123,10.6184595832,0
604,3823,0.0310323000,1.3878086123,15.7802065199,0
702,3823,0.6878245950,1.3878086123,13.7891232635,0
787,3823,0.0026675966,1.3878086123,1.6311646336,0
1332,3823,0.0004657865,1.3878086123,13.7296112402,0
1473,3823,0.0019776390,1.3878086123,20.4925318206,0
1494,3860,1.3343422665,1.3945110629,7.8355106046,0
191,1941,0.2847822266,1.3945232700,0.6355581515,0
866,3870,0.8993598229,1.4115033772,13.0444652256,0
128,3362,1.4072616123,1.4127663142,4.6430505718,0
811,2789,0.7407691176,1.4140455713,4.6867788511,0
958,3738,0.6185279695,1.4183824238,5.0067068619,0
1052,3117,1.4163100891,1.4282768616,21.3229348443,0
1743,2303,0.1580294513,1.4397587772,1.3431360652,0
1282,3748,0.0000171155,1.4408914417,-0.5794072364,0
992,3065,1.0794328463,1.4458815496,10.2487187012,0
1692,3319,0.0000001829,1.4569213148,0.9059243903,0
1637,3748,0.2966041013,1.4573577157,3.5690710041,0
252,3228,0.6378372959,1.4658067819,2.0768817800,0
318,2746,1.3167528340,1.4736860124,3.3003141644,0
252,2746,0.0004805201,1.4829699872,1.8499165364,0
798,2614,0.0460384007,1.4843188126,2.5909293607,0
1051,2790,0.0000028101,1.4866415943,8.5995834016,0
1235,2344,0.4452379267,1.4869514935,13.4944644174,0
346,2320,1.3026354977,1.4879305438,7.6684100661,0
555,3748,1.1002261919,1.4905261884,1.6479393264,0
1742,3319,0.1137571958,1.4907265494,1.7251904026,0
1348,3406,0.0107336156,1.5011259767,4.2244417733,0
781,3748,0.0046363076,1.5022673960,3.5501935884,0
153,2831,1.4776287775,1.5056221287,1.5294891691,0
1427,3748,0.7387245584,1.5083333957,5.7387767206,0
1371,2831,0.7911514336,1.5122070593,4.7324822091,0
1359,2281,0.9259952455,1.5219845318,4.8805066489,0
1649,3535,0.4068622311,1.5238335104,13.4783504143,0
680,3850,0.1535090400,1.5239772048,5.8682701347,0
1687,3748,1.4020719517,1.5318993094,-1.2418888760,0
258,3319,1.0081119977,1.5424199733,8.5742147437,0
1241,3392,0.7268108921,1.5424510604,-0.5729595109,0
1051,3368,0.0068615744,1.5440422545,-8.9226057017,0
97,3312,0.1471997181,1.5527610059,16.3920423071,0
364,3423,0.6052633873,1.5568564356,2.8640073579,0
926,1946,0.0373302660,1.5569062782,0.4858097565,0
584,1941,0.4109774306,1.5596093182,5.4676149124,0
792,3836,0.0037836794,1.5694918145,9.9103235311,0
513,3574,0.0536958064,1.5873715941,7.9691156559,0
313,3368,0.0008176576,1.5922722383,8.5445669389,0
1216,2759,0.5658877138,1.5926299400,10.3022008340,0
795,3437,0.2469074705,1.5927090551,19.8430180406,0
118,3920,0.1619157444,1.5932942973,1.5504331201,0
114,3729,0.0734126039,1.5972338893,14.4625928355,0
429,2862,1.4293926669,1.5998607375,8.7743719094,0
379,1941,0.0009962867,1.6001907306,8.8352499238,0
1755,3906,1.2896029130,1.6006109314,1.0605462838,0
1000,3489,0.5616812906,1.6030255173,11.7933136880,0
1179,2089,0.0002864076,1.6113619132,3.7122179790,0
1111,3515,1.4149498994,1.6121025613,-1.3209080583,0
1232,3489,0.0194812165,1.6134283425,6.8226207059,0
1113,2414,0.1512115194,1.6140783791,-1.2652849109,0
1759,1953,1.6082205039,1.6151802457,3.2577772433,0
252,1958,0.6831508357,1.6213513799,5.1257043013,0
110,3515,0.0517810461,1.6226712468,2.0184779696,0
787,2267,0.6450508019,1.6253381645,12.3316252238,0
1326,2089,0.0002820361,1.6289654063,6.0617054207,0
506,3734,0.9333684778,1.6403062109,6.5343630468,0
318,3904,0.6390319337,1.6436934758,4.3305463019,0
1043,3336,0.9667615844,1.6470081385,3.7491334906,0
720,2830,0.5189119903,1.6532830560,10.7786378852,0
1027,2210,0.1998256849,1.6569157192,7.1452401525,0
806,3319,0.0033414302,1.6581258938,9.6021577528,0
252,2058,0.0260088043,1.6643173981,-0.7314314180,0
1743,3495,0.0005756156,1.6645121299,0.9010501182,0
1357,1907,0.7463158745,1.6666406918,14.8027446192,0
1162,1968,0.3483669815,1.6697970331,7.4880682654,0
1565,2915,0.7200631471,1.6736434222,10.2247848948,0
1750,3336,0.0951424011,1.6743788955,7.3067592970,0
355,2267,0.0000127759,1.6830185857,4.9054797658,0
340,2358,0.7888335654,1.6854772471,1.4292789520,0
1039,3190,0.0008328524,1.6880588865,3.4312402752,0
1480,3623,1.5026927244,1.6899855573,6.1292900868,0
355,2708,0.0014770150,1.6914517597,9.5717895090,0
443,3989,1.0754954244,1.6959212370,2.5205682379,0
897,3694,0.3649061357,1.7002281141,10.5054548372,0
35,3684,0.7223350753,1.7018837164,6.2894414511,0
1783,3738,0.0523145301,1.7057794025,9.2987952226,0
926,3451,0.2259685290,1.7076855236,0.1602523137,0
1606,2927,0.7753335556,1.7111120728,0.9619235812,0
641,2729,0.8126035372,1.7121483730,0.5958538662,0
783,3667,0.5768396208,1.7150055106,4.6067043782,0
1419,3748,0.0403165712,1.7199911427,2.4147978969,0
1550,2950,0.2568376321,1.7227592280,7.1534181767,0
749,3627,0.1529776391,1.7237537971,4.5019265462,0
1051,3635,0.2674983874,1.7278614462,5.4184103322,0
1304,3056,0.0170936161,1.7307460718,1.9740745354,0
811,3319,0.0031983604,1.7336365874,15.6311855094,0
881,2873,0.6856417814,1.7358518124,12.1654859822,0
236,2582,0.4384246018,1.7359310036,11.1952124540,0
1434,3752,0.0112746849,1.7418887570,13.0784410115,0
215,3748,0.6997743996,1.7465759318,5.5375782946,0
1129,3336,0.1555806636,1.7468291213,1.5478815774,0
798,3095,0.0773491210,1.7486486798,2.7755355949,0
240,3829,0.4151469121,1.7574314499,5.2108494895,0
910,2245,1.0093513830,1.7588020701,10.1981322963,0
756,2459,0.0099879454,1.7622799759,16.2578522791,0
306,3363,0.1829808503,1.7675073688,6.8395648039,0
1282,3748,1.4413754534,1.7732481400,-0.5794072364,0
263,2572,1.7670129564,1.7786520158,2.2322361676,0
555,3748,1.4905649828,1.7838485082,1.6479393264,0
286,3085,1.3601003501,1.7871344259,12.6520290290,0
118,3154,0.5935495302,1.7918349514,6.9313583241,0
81,3406,0.6394910778,1.7932151522,8.5508020564,0
140,3336,0.9414666247,1.7936862943,2.0770937937,0
1747,1956,0.0584348685,1.7978437248,14.1799038633,0
1747,2244,1.1699161404,1.7978437248,7.8049941523,0
1747,2548,0.2525904217,1.7978437248,15.9008230292,0
1747,2926,0.2458053054,1.7978437248,18.6930162224,0
1747,2936,0.0038957703,1.7978437248,10.9140457208,0
1747,3294,0.5884482464,1.7978437248,16.5916142127,0
1747,3419,0.5574113034,1.7978437248,16.7415478747,0
1747,3681,1.2075205746,1.7978437248,15.6334050223,0
1655,2793,1.4415828123,1.8065434964,11.7442429398,0
926,3495,0.0001624376,1.8083751504,-1.1709608316,0
264,2488,1.7014731398,1.8124803063,4.8194076936,0
798,3758,1.0117758934,1.8191302247,3.3219787287,0
1604,3748,0.0002649655,1.8228316737,1.6454597486,0
1255,2004,0.3346590467,1.8231073414,-1.9522394371,0
165,3423,0.6279216350,1.8236794695,3.6088539973,0
1650,2187,1.7153503276,1.8247864625,11.0117921654,0
807,2093,1.1797601430,1.8258869289,5.4169196392,0
1084,2915,0.0936593056,1.8276282849,6.3180992639,0
484,2449,0.6932832929,1.8287706268,5.8207894467,0
856,2831,1.5255092957,1.8301347875,10.3147928771,0
1259,2902,1.1692963231,1.8368759127,9.4320978541,0
1786,3748,1.5882425256,1.8388210463,-2.4753598677,0
1490,3729,0.2947077599,1.8411605362,12.7187271755,0
327,1976,0.6903348226,1.8489946666,15.1001374272,0
261,2831,0.0000327824,1.8534246651,2.7212350779,0
1010,3602,0.7524431181,1.8549117476,4.2189385495,0
1714,2851,1.2579570883,1.8593688717,11.9802335223,0
318,2203,0.1903550358,1.8599811322,6.2128612989,0
195,3125,0.7530184622,1.8648974792,8.3932881300,0
919,2233,1.6876558468,1.8665886888,9.3764439089,0
1497,2631,1.7929273329,1.8688113521,-0.4026902753,0
191,3570,1.2499220012,1.8700473154,4.1134471937,0
1657,1941,0.0593999926,1.8703490975,-2.5186947646,0
1051,3424,0.2417059250,1.8746362952,3.0655273872,0
1141,3363,0.8813724438,1.8873429444,4.3688071457,0
530,3411,0.4130174581,1.8926024453,3.8469135033,0
996,3056,0.0351635306,1.8997291910,13.3827400499,0
1166,3750,0.1918022020,1.9028823793,0.3133448131,0
338,3133,0.4411422795,1.9041730453,9.0170574577,0
313,2144,0.0085742576,1.9043527423,3.8941539951,0
319,3520,1.6178185449,1.9054269647,8.1338134625,0
1259,3738,0.0045278603,1.9184706617,10.0866639498,0
320,2500,0.1583715118,1.9226523646,12.8978935943,0
1051,3927,0.0186660095,1.9264386372,2.8115087956,0
1434,2841,0.7990760176,1.9331970654,14.2032075526,0
600,1872,0.8896703055,1.9345222280,6.2631455531,0
1161,2104,0.4113912305,1.9446580099,9.7235871996,0
926,3885,0.4298151347,1.9488240608,2.4101786015,0
837,2459,0.0597784220,1.9510485565,12.9261453320,0
