0.1694910654,formation,man_325,325,0,44.6844258520,woman_875,875,1,33.7875226835
0.1702355290,dissolution,man_361,361,0,28.1684821517,woman_1051,1051,1,25.1617658612
0.1702355290,(relationshipended),man_361,361,0,28.1684821517,woman_1051,1051,1,25.1617658612,formationtime,0.0000031070,relationage,0.1702324220
0.1702698380,formation,man_361,361,0,28.1685164608,woman_1051,1051,1,25.1618001702
0.1703586600,formation,man_338,338,0,54.1604475249,woman_1089,1089,1,42.2768795538
0.1710326432,formation,man_189,189,0,61.9020611136,woman_634,634,1,47.1264295871
0.1739606905,formation,man_33,33,0,73.9407738882,woman_675,675,1,55.5208393131
0.1761446647,formation,man_325,325,0,44.6910794513,woman_1124,1124,1,47.5414363397
0.1840561860,formation,man_278,278,0,41.7632336663,woman_608,608,1,32.5523064954
0.1848551563,formation,man_246,246,0,44.0354845593,woman_1166,1166,1,35.8722201696
0.1879105486,dissolution,man_475,475,0,28.6254028830,woman_855,855,1,18.7380953411
0.1879105486,(relationshipended),man_475,475,0,28.6254028830,woman_855,855,1,18.7380953411,formationtime,0.0167026113,relationage,0.1712079373
0.1954883011,conception,man_306,306,0,28.6260760292,woman_1151,1151,1,19.9188459020
0.1975965061,normalmortality,woman_1027,1027,1,43.9796053245,(none),-1,-1,-1.0000000000
0.1981698415,formation,man_10,10,0,26.1824456780,woman_1055,1055,1,26.2432569892
0.1987673881,debut,woman_867,867,1,15.0000000000,(none),-1,-1,-1.0000000000
0.2010937382,normalmortality,man_284,284,0,59.4681839650,(none),-1,-1,-1.0000000000
0.2011375954,formation,man_591,591,0,27.9319120672,woman_1039,1039,1,21.3945289448
0.2053970633,formation,man_522,522,0,17.7639905131,woman_926,926,1,17.4544797213
0.2059305319,formation,man_441,441,0,27.6112249887,woman_1039,1039,1,21.3993218813
0.2062214882,formation,man_174,174,0,47.1694591148,woman_680,680,1,34.7869888089
0.2085009699,formation,man_328,328,0,31.9526937932,woman_838,838,1,29.1603359606
0.2090315158,formation,man_252,252,0,20.3520364146,woman_665,665,1,17.3020883578
0.2115683227,formation,man_189,189,0,61.9425967931,woman_1177,1177,1,50.2183910039
0.2126787101,formation,man_431,431,0,28.8481677784,woman_889,889,1,22.1979253557
0.2147819209,formation,man_17,17,0,47.7700058690,woman_893,893,1,41.6998345364
0.2149512224,formation,man_506,506,0,22.4879527205,woman_1182,1182,1,16.8969503391
0.2151907819,formation,man_339,339,0,16.9457421178,woman_926,926,1,17.4642734399
0.2176173751,debut,man_223,223,0,15.0000000000,(none),-1,-1,-1.0000000000
0.2224965657,formation,man_423,423,0,72.2909999824,woman_756,756,1,53.2445552936
0.2307365882,formation,man_538,538,0,63.8789581301,woman_787,787,1,48.5652343897
0.2374685054,formation,man_494,494,0,32.8408689490,woman_1179,1179,1,24.7576002005
0.2384064983,formation,man_233,233,0,55.4482164202,woman_1044,1044,1,48.3084055978
0.2428210431,formation,man_306,306,0,28.6734087711,woman_839,839,1,23.4586580056
0.2464091761,formation,man_252,252,0,20.3894140749,woman_867,867,1,15.0476417879
0.2482787713,formation,man_516,516,0,49.1071479098,woman_1000,1000,1,34.2723056409
0.2502022448,formation,man_483,483,0,52.7493000505,woman_1052,1052,1,38.4041437319
0.2539690939,formation,man_415,415,0,25.5839558492,woman_662,662,1,20.0619714701
0.2570100944,formation,man_313,313,0,42.7157130672,woman_687,687,1,33.8798675717
0.2575297608,dissolution,man_229,229,0,30.6968021385,woman_1051,1051,1,25.2490600929
0.2575297608,(relationshipended),man_229,229,0,30.6968021385,woman_1051,1051,1,25.2490600929,formationtime,0.0257829734,relationage,0.2317467874
0.2620873015,formation,man_400,400,0,62.0276696611,woman_1124,1124,1,47.6273789765
0.2622339516,formation,man_41,41,0,46.9497620731,woman_1000,1000,1,34.2862608212
0.2655254936,debut,man_498,498,0,15.0000000000,(none),-1,-1,-1.0000000000
0.2739326037,formation,man_97,97,0,65.6917894038,woman_837,837,1,49.9642843845
0.2755242590,formation,man_43,43,0,24.6371518009,woman_1051,1051,1,25.2670545912
0.2799187533,debut,man_56,56,0,15.0000000000,(none),-1,-1,-1.0000000000
0.2897887802,formation,man_501,501,0,20.1561260767,woman_798,798,1,18.0168989126
0.2957304524,formation,man_253,253,0,58.1698990952,woman_1124,1124,1,47.6610221274
0.2992337047,formation,man_293,293,0,28.5550715953,woman_1051,1051,1,25.2907640369
0.3106509430,formation,man_149,149,0,40.4822799767,woman_919,919,1,29.6436320726
