"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
815,1949,0.0001020267,2.6978564160,8.1296101635,0
1000,1949,0.1528250920,2.6978564160,0.9641761760,0
1034,1949,2.4837771531,2.6978564160,10.9132601060,0
1132,1949,0.1704211101,2.6978564160,4.1014904655,0
879,2416,1.3613555186,2.6989878899,5.6750371275,0
252,2729,0.0000158188,2.7073630250,3.7331188416,0
739,1402,0.9286229469,2.7082008704,10.2859178178,0
325,1889,1.4180318143,2.7083085380,12.0873249140,0
263,1663,1.4519165326,2.7104397942,1.5980695977,0
931,2023,1.1957854322,2.7114330035,17.1315762392,0
1174,1383,1.3332980858,2.7163706466,0.6375848394,0
526,1808,1.3583417814,2.7197541436,13.1211506311,0
242,1312,0.1396534349,2.7232336276,17.6984206574,0
242,2723,1.3052354392,2.7232336276,13.4137884557,0
652,2004,0.4559583977,2.7358696326,5.8746406212,0
823,2488,1.9350692000,2.7446028712,5.0845174667,0
17,1895,0.2730905679,2.7454900473,13.5824001805,0
306,1592,0.6517469296,2.7513984106,14.0079038092,0
402,1326,0.0129288511,2.7518908749,3.9772648630,0
402,2663,0.7829579671,2.7518908749,9.3074818978,0
608,1574,2.0860943459,2.7525986614,3.3715775431,0
958,2118,2.1874387105,2.7558075657,4.7077138139,0
421,1383,0.0001726652,2.7647214082,4.6870083825,0
451,1383,0.0000205944,2.8065850395,6.9856800676,0
183,2157,1.5413038477,2.8214782254,9.5121078507,0
814,2619,2.8172205038,2.8278043221,7.7943154061,0
379,1941,0.0003604122,2.8319102441,8.8352499238,0
10,1326,0.3147535521,2.8380464677,-0.8853433004,0
871,1817,0.5421094118,2.8440117649,7.0593933653,0
893,2428,1.5192036788,2.8466990623,11.3595402871,0
530,2488,1.6032603775,2.8498288501,6.4380326373,0
470,2379,1.9465595357,2.8530117862,6.7464186628,0
318,2566,0.0777158316,2.8530819855,1.1784865813,0
224,1383,0.1440488691,2.8536475535,5.9028976507,0
1179,2089,0.0000062055,2.8594489424,3.7122179790,0
327,1350,0.4499546943,2.8644797506,13.1060376087,0
494,1383,0.4328627860,2.8655188372,9.0839898722,0
735,2285,0.3741612737,2.8716341473,8.7126063945,0
839,2233,2.2477573431,2.8995485439,3.2592997419,0
320,1296,0.2204012788,2.8998470093,15.3282199227,0
641,2525,0.0144733439,2.9289140767,-1.4863742690,0
993,1280,1.5867659368,2.9347714320,8.8178409577,0
425,1496,2.7008770917,2.9349611065,12.6883657392,0
261,1606,0.0328970313,2.9358178426,1.5816629531,0
256,1715,2.2243803122,2.9435837919,6.0291290939,0
1044,2085,1.2392441517,2.9447504523,9.5775049912,0
1013,2602,2.8148191111,2.9603416481,7.8853939827,0
758,1808,0.0000196880,2.9637661228,14.0855733524,0
321,1692,0.3756736892,2.9779937794,11.1448624620,0
252,2729,2.7693710231,2.9798702151,3.7331188416,0
889,2746,1.6532507610,3.0019876043,3.6921582832,0
1051,1795,0.0840221667,3.0128769277,3.8110597547,0
798,1319,2.0336818063,3.0192433287,1.8477871229,0
926,1975,0.0125839011,3.0241256758,0.5406214120,0
1054,2602,1.5283868369,3.0287458566,6.2778622686,0
675,2267,0.0000753331,3.0535860707,19.3440060450,0
431,2317,0.1470091627,3.0579851749,7.8182657642,0
1163,2110,0.7130954961,3.0590569489,12.4084324809,0
1163,2191,1.9880134520,3.0590569489,12.8362894593,0
695,2459,0.2328828617,3.0611303813,10.4453410644,0
1051,2245,0.8749631325,3.0621203929,4.9613870931,0
798,1756,2.0190388278,3.0693755862,3.5955663213,0
1051,2102,2.2660223324,3.0728027096,2.2517390011,0
530,2488,2.8521504416,3.0735632284,6.4380326373,0
224,1470,0.3428475272,3.0862602538,2.8168123276,0
1046,2093,1.8104635673,3.0900973430,0.4992867106,0
890,2171,2.9783445955,3.0967051173,8.5625652171,0
837,1438,1.2826057323,3.1094473320,11.5508671832,0
462,2004,0.6311398817,3.1139067942,2.1950460896,0
644,2089,1.4526387318,3.1334192800,4.2569862387,0
132,1729,1.9924543999,3.1356732064,7.5327512914,0
1142,2488,1.9470437928,3.1362616984,8.3963356820,0
167,1564,2.4444881916,3.1405160682,14.8196454579,0
791,2317,2.4117010687,3.1609555808,3.7851199050,0
435,1900,0.2721120390,3.1724607609,8.6070835566,0
435,1926,2.3031597635,3.1724607609,9.1127984370,0
839,1525,2.2855928225,3.1866297124,0.4845356385,0
1155,1383,0.5863580456,3.1940397333,7.5464127637,0
638,2708,2.4793161340,3.1946700651,10.5498395341,0
1000,2079,0.4482722310,3.1985683344,10.4871565931,0
881,1259,0.4017772278,3.1995839652,11.5411805749,0
1130,1259,0.0844755686,3.1995839652,12.7701091507,0
680,1761,0.0011598313,3.2063358001,8.1880444159,0
1128,2317,0.2560293672,3.2124808670,-5.0412536434,0
1051,2476,2.2192605958,3.2155778446,3.6864878233,0
252,1606,0.0002812903,3.2170185120,-1.9488494099,0
615,1808,2.4409388543,3.2191379752,12.7133888668,0
944,2753,1.1671277080,3.2244891338,8.6661873663,0
318,1817,0.5007318156,3.2279357512,7.0702617578,0
352,2790,2.1600238446,3.2317885784,-2.9783042915,0
892,2769,1.5270135040,3.2327914535,3.2024963744,0
379,2717,0.1603054576,3.2515223076,7.3265299873,0
506,1325,1.9813775565,3.2517763730,6.9446077956,0
252,2634,3.1739800351,3.2552164008,6.0820977649,0
252,2722,2.1001315948,3.2618263689,4.5083579494,0
471,1663,1.2112168672,3.2665449479,2.8550198247,0
1113,2233,0.0698380780,3.2705523469,4.9422609744,0
626,1766,2.8503460085,3.2847891132,6.9258149124,0
459,1383,0.0000756019,3.2858547677,8.1979829430,0
10,1383,2.0810333870,3.2860594279,2.4648652650,0
1155,1660,3.1706193224,3.2922864683,9.5646620040,0
821,1587,3.0004204301,3.2923306480,15.0468081507,0
442,2105,1.2096723968,3.2932707694,18.6134440053,0
770,2317,0.8165612463,3.3179918925,2.2507341889,0
1111,2237,2.9267684462,3.3285155320,1.4143527119,0
247,1605,0.3555910847,3.3512677551,4.8283892917,0
751,2549,2.3159119194,3.3690210450,13.3190008844,0
808,1413,1.8794214689,3.3733594756,3.1570702184,0
735,1510,3.0016988923,3.3761828016,11.0666400628,0
110,2488,2.6340471825,3.3803528215,3.6610812490,0
1107,1592,2.7874838413,3.3854206749,4.3215389072,0
321,1692,2.9791565152,3.3896516352,11.1448624620,0
260,2308,0.8485675557,3.3928399965,8.0871990100,0
698,1936,0.4747214314,3.3935266331,17.1254794801,0
698,2262,2.6329131146,3.3935266331,13.0124487060,0
115,2657,1.9675901896,3.3946777738,1.9365457972,0
35,1326,0.0109344066,3.4205811709,7.8158152330,0
671,2705,0.8630536797,3.4210656757,5.6091581016,0
369,2265,0.5036891089,3.4245294480,12.2829184216,0
563,1485,1.2631796691,3.4276758694,10.2991125350,0
1112,1569,0.3981102261,3.4289352946,6.3148070466,0
744,2248,2.7935463338,3.4352681172,9.4365596018,0
991,2611,2.3139334777,3.4357142113,17.8576095863,0
1166,2528,1.1827521037,3.4494088869,9.7385734632,0
429,2004,0.0843863872,3.4552268482,8.1859628417,0
929,2424,1.3010452525,3.4595908236,7.8665323792,0
744,2800,0.0030126507,3.4723022272,11.8677916497,0
189,2271,1.2828880221,3.4723121733,15.4733516827,0
1051,1375,0.0297622378,3.4726557859,5.3881891641,0
134,2087,3.2439329127,3.4750941959,13.0440092182,0
447,1511,2.1863896415,3.4832484274,11.5424944587,0
1051,2056,0.3690767724,3.4968302449,1.7026369998,0
961,1648,0.0605502644,3.5000571396,5.1700716969,0
758,1547,0.3575585001,3.5153216043,13.4692061977,0
758,1808,2.9638482189,3.5153216043,14.0855733524,0
758,2136,0.0118994438,3.5153216043,11.2551542143,0
758,2352,0.3314070386,3.5153216043,17.1606760158,0
758,2361,1.5970395808,3.5153216043,17.1034739028,0
758,2577,0.0225104377,3.5153216043,11.0783060554,0
752,2676,2.7057204229,3.5157214197,3.9508425437,0
419,1629,0.7883641862,3.5177237629,18.1775049725,0
919,2089,0.0236185822,3.5320570116,8.5250674134,0
1172,2272,2.8907913691,3.5538276973,9.9473318873,0
624,1374,3.1368460372,3.5616685338,0.5367680408,0
433,2004,1.5500506012,3.5664765401,6.8697215945,0
697,1909,3.2185640306,3.5797451137,7.7325328419,0
1004,2089,0.9362729639,3.6073672389,4.0928033656,0
735,1768,0.1607761116,3.6097025499,8.0588254413,0
592,2488,2.4660001525,3.6100738977,7.6529270235,0
940,2335,0.8851684437,3.6103572743,16.0436690097,0
940,2344,2.5801818632,3.6103572743,12.5244053561,0
306,1761,1.0147969043,3.6345757115,2.0378648232,0
932,2686,1.8608281027,3.6379683778,5.3362334514,0
1046,2572,1.6184741341,3.6605382432,0.9553229735,0
459,1383,3.4620880500,3.6653598815,8.1979829430,0
454,2118,0.4924523200,3.6779988754,5.3161289204,0
128,2794,3.4647831555,3.6786207359,6.0114755043,0
665,1576,2.4073398567,3.6918507950,4.2444459109,0
1189,1326,0.9528453307,3.7062277704,4.1968344005,0
583,1608,0.2632099343,3.7234994379,15.9563043218,0
431,2602,3.5430914489,3.7273437314,7.9533703077,0
644,2089,3.5201456476,3.7390599253,4.2569862387,0
30,1379,2.4422480282,3.7580965322,3.7865658355,0
147,1658,3.2335354524,3.7617779645,10.5042542450,0
429,2651,0.9430521277,3.7636224813,10.1217954306,0
661,2369,0.9647360587,3.7652048896,5.4838810042,0
680,1529,2.9025482701,3.7722661088,10.0615663237,0
278,1889,0.0071866637,3.7956648537,9.1515676077,0
252,1596,1.1664833644,3.8169234437,3.8720435210,0
1179,1549,1.5721514945,3.8222079046,5.0960005779,0
1000,2791,0.0007962074,3.8268558707,7.8256655307,0
398,2093,1.6831316656,3.8281600672,0.1701332259,0
418,1319,2.0218846227,3.8308551591,1.9525526914,0
414,1933,2.2945751219,3.8324983804,0.3154817924,0
694,2439,3.3258826787,3.8331279432,13.6408740365,0
34,2790,1.8073304039,3.8387253064,11.0570818637,0
327,1662,3.4703494197,3.8466424974,18.2692115062,0
327,1982,1.2680871793,3.8466424974,11.6024958287,0
856,1692,0.0344106757,3.8525110812,10.4694107468,0
628,2032,0.7511002874,3.8594793214,14.6871776146,0
1141,2233,1.3219474345,3.8668054939,6.0032928492,0
948,2646,3.2947696863,3.8883375711,2.6261431518,0
926,1567,2.1332595002,3.8905507490,2.5456601769,0
720,1208,0.0294086704,3.8924982648,3.5589637236,0
33,1561,1.9436338971,3.8981044278,17.0589626018,0
671,2634,2.4284335075,3.9050218906,5.8585948975,0
165,2488,1.6038505727,3.9076766299,4.6824885996,0
592,1469,3.7558829283,3.9151418210,6.2863540543,0
278,2764,1.2708558281,3.9191908820,6.4771320509,0
692,1396,1.4790866195,3.9210699062,4.0369977176,0
318,2790,0.2342569656,3.9239600902,5.2014555963,0
864,1614,1.3837152591,3.9289214444,15.5509557019,0
926,1400,0.1300321469,3.9337443916,-1.5276158992,0
809,2099,0.0353191361,3.9467677285,6.6057007815,0
572,1513,0.9762680413,3.9710809545,1.2527067175,0
492,1282,0.3924874349,3.9873303703,1.0339191834,0
1166,1893,0.0414917283,3.9979729708,6.2488839123,0
664,1326,1.5243392503,4.0026047260,5.0767891301,0
818,1215,3.0657351861,4.0238907011,17.8654820249,0
818,1434,0.5725306173,4.0238907011,20.1075190087,0
818,1808,0.1129424335,4.0238907011,15.9858418535,0
818,2575,0.0175521637,4.0238907011,15.5461114939,0
818,2723,1.5221609141,4.0238907011,12.0463703506,0
1196,1943,2.3199977441,4.0266444518,12.4080083345,0
952,2109,3.9235842620,4.0297993453,6.3979438113,0
306,2746,0.9908468533,4.0306364980,10.1374993656,0
485,2047,0.1833157396,4.0309301833,6.6335220117,0
485,1797,1.2624521767,4.0322707879,7.2535375524,0
798,2488,1.6012800919,4.0327342791,4.3283901012,0
