"ID1","ID2","FormTime","DisTime","AgeGap","MSM"
553,3039,0.6718723188,1.0354352041,2.9868736255,1
614,3176,0.8639127478,1.0380724857,-3.8580647093,1
1214,3033,0.7738978489,1.0383054207,6.8205896215,1
1504,2616,0.1409447534,1.0390759454,4.3677077822,1
959,2118,0.8426988466,1.0406798232,-9.2743553380,1
1337,2356,1.0187134103,1.0411724876,-3.6848046582,1
540,2810,0.4263800300,1.0438186907,-3.5325175961,1
746,1725,0.2122776809,1.0444167399,-0.2936152624,1
1730,2786,0.7850846796,1.0455861365,3.1267843128,1
753,3193,0.7724444272,1.0514234127,-3.0134914466,1
1672,2374,0.8314216189,1.0523951177,5.8737634633,1
3269,3547,0.7402081270,1.0541434680,-6.4464437102,1
422,3267,0.0132350189,1.0548212858,2.0530245267,1
1038,2400,0.0075023609,1.0551934361,-5.5697554342,1
405,823,0.4238381419,1.0560207673,-1.6171199074,1
72,1599,0.5814807888,1.0562427809,5.9053891005,1
247,2476,0.2564040988,1.0614994889,-3.8858536648,1
481,6211,0.0000025848,1.0637440875,4.5950667009,0
1238,1969,0.4801734951,1.0648481668,1.3425248002,1
267,746,0.4515473949,1.0665239299,-17.0195416012,1
1712,3340,0.4374993733,1.0669212494,-0.9320079459,1
1325,3130,0.7325008929,1.0670217900,2.0045130264,1
2381,2839,0.3228984049,1.0675620229,-0.1571611375,1
889,1587,0.5732732312,1.0690923747,-2.3750477161,1
96,6312,0.0109980919,1.0704291078,-0.3153058608,0
1804,2079,0.6120686504,1.0725147948,-8.3518829858,1
1672,2437,1.0420655663,1.0737928599,7.1879639300,1
814,850,0.7180982864,1.0775588882,-9.0002748129,1
1933,3470,0.9173347981,1.0799334584,-3.2793359116,1
1905,5737,0.0016525637,1.0804286991,1.1172298566,0
305,2791,1.0466615101,1.0815277407,6.1425335630,1
627,7187,0.6086099101,1.0828991187,12.3351487569,0
18,2846,0.0125391741,1.0834288063,-1.0128767008,1
851,1513,0.9239244238,1.0840035689,5.0114887936,1
1147,2665,0.9738826491,1.0861788400,4.1380536877,1
109,947,0.3956899664,1.0903085566,1.7990249480,1
591,2382,0.1254579769,1.0933858121,0.1010551955,1
365,2331,0.6971957073,1.0956046718,-0.1803502969,1
80,2445,0.9639845622,1.0966793512,-16.0838200352,1
87,2897,0.2394786374,1.0973835989,-3.2762568362,1
155,2203,0.3703105986,1.1002914019,6.6416892265,1
36,3457,0.9577930576,1.1008267352,11.8994012529,1
529,3473,0.9846568384,1.1018788788,1.9287787668,1
1515,1827,0.8328138453,1.1058873434,0.6998292601,1
1729,1929,0.4435742097,1.1078750595,16.1046768118,1
807,1556,0.8057006380,1.1130428131,-7.7819259248,1
638,2026,0.8140749330,1.1165716659,-1.1581101819,1
1691,2443,0.6473360624,1.1179999618,1.1421374060,1
2092,3236,0.9951004408,1.1193781924,-1.7351720794,1
3270,3578,1.1054277139,1.1196641375,-5.4655556136,1
717,1452,0.9990882004,1.1234836764,-0.1470822087,1
686,2989,0.2452019069,1.1238374231,0.1435889740,1
218,557,0.4881084739,1.1253437337,-6.5095646657,1
2049,2141,1.0760864926,1.1296709141,-1.5357332782,1
1519,1710,0.3463929100,1.1310473645,9.6732468019,1
245,599,0.3174011534,1.1356119889,11.7673400406,1
2795,3568,0.9953366452,1.1363459235,-5.2660849161,1
998,2598,0.5829726320,1.1388840253,8.2309216060,1
2125,3064,0.8531354899,1.1417191635,0.1277173267,1
589,2214,0.4565383423,1.1419774119,-1.8548933071,1
378,2577,0.6251149936,1.1444788527,2.4546247946,1
830,841,0.5914721901,1.1471025302,5.6163536744,1
1582,3291,0.9737022019,1.1478934814,-4.6553980622,1
1274,1633,0.1791587291,1.1483898660,2.4551952911,1
1633,1923,1.0892813146,1.1514943684,-1.3485940289,1
2185,3236,1.1149793786,1.1529661148,0.6341028794,1
1254,1898,0.3229327611,1.1534206728,-2.7346605096,1
316,3188,0.1214231865,1.1558711677,-13.2097714470,1
2156,2540,0.2778804333,1.1559227109,-1.8957468417,1
2423,2514,1.1172658439,1.1571616697,3.6805096087,1
451,2554,0.2005800493,1.1591978253,8.1237340666,1
1686,3459,0.8420104993,1.1606960654,0.7568916258,1
139,1675,0.6823427313,1.1607553905,-6.4800319528,1
1268,1445,0.7323831771,1.1621817614,-0.6210367937,1
966,2518,0.7458819433,1.1623491054,4.9892277128,1
20,2565,0.4642849156,1.1644712479,3.4242970746,1
1476,2048,0.8567793383,1.1656874947,2.8021286972,1
272,2341,0.4273367430,1.1661498436,-8.7569777539,1
1713,2281,0.6312537960,1.1708803004,10.6071273576,1
2281,3244,0.7875071492,1.1708803004,-2.3529362197,1
238,3143,0.9638630283,1.1721718845,1.8191124393,1
1612,2492,0.7909768524,1.1723759478,-1.5059864197,1
954,2382,0.7959504319,1.1724002052,-3.9005773075,1
1970,2855,0.9757981342,1.1729356912,-5.7294188194,1
1053,2733,0.1169102774,1.1751863343,8.0214652841,1
1235,2802,0.6441462380,1.1768815647,15.7757129985,1
374,2291,1.0215075022,1.1769011873,-0.0407381200,1
2557,3497,0.6648572289,1.1785859897,0.6931371967,1
223,5151,0.1203019600,1.1821287885,8.7262716083,0
2111,5151,0.3241151625,1.1821287885,14.7599617708,0
3490,5151,0.0056932277,1.1821287885,5.0653759021,0
1008,1240,0.9601359628,1.1834525006,-1.5207763643,1
1492,1944,0.2057475438,1.1846078563,7.7608122660,1
621,2868,0.7912135803,1.1857144826,-21.5668903774,1
760,1269,0.6422488026,1.1928761850,-6.2029928477,1
775,1908,0.3078410698,1.1930245787,2.2996028342,1
259,3147,0.3015422161,1.1961416142,-7.4375920403,1
1227,2631,0.4346978147,1.2003406423,-5.4190110397,1
725,3399,0.9998551731,1.2007825014,0.3070215097,1
626,875,0.0956997948,1.2017630570,-8.1350933182,1
726,752,0.3262655627,1.2020331931,-2.7623929121,1
1138,2163,0.0108688969,1.2046353419,3.9256165212,1
75,1593,0.0034578079,1.2064812699,-4.2177654332,1
600,3048,0.2485388892,1.2064886185,-0.5088159667,1
49,647,1.0117913943,1.2078235694,7.4139232007,1
882,3049,1.2089178611,1.2114510100,0.3413341006,1
2645,3315,0.4922256668,1.2121631674,-1.9689325837,1
2536,3587,1.0585176424,1.2188396648,-0.3535619929,1
2476,3147,1.1634282747,1.2196366435,6.2747744240,1
402,1085,0.9917525013,1.2208771834,-3.6936381389,1
411,994,0.5019873477,1.2234509767,-2.4711464108,1
595,1981,0.6226540149,1.2235592818,-1.7827911927,1
2466,3010,0.9634294639,1.2245474790,17.8084528493,1
2011,3115,1.0101166654,1.2303593325,-3.3864089037,1
2573,3216,1.2063378491,1.2350360414,2.1982674925,1
1062,2530,0.0099810865,1.2418548877,4.9964218279,1
1296,3317,0.7181919918,1.2424396495,5.3202660164,1
1770,2852,0.0919415925,1.2458554302,2.6986653862,1
2004,2776,1.0961917949,1.2478289188,-0.3981684431,1
1803,2499,0.3751521614,1.2501136486,2.7426353602,1
2295,3214,0.2733677599,1.2514580532,-1.3871832598,1
188,2285,0.8916913789,1.2515750616,2.9128980727,1
818,2404,0.4841203430,1.2518753905,-1.2248024503,1
1589,3076,0.5590104304,1.2546483079,-25.0512293424,1
548,3120,0.2127110206,1.2570115185,-1.2575037592,1
83,3084,0.2041590913,1.2593964330,-2.8749662548,1
996,1819,1.0144061562,1.2609367304,-1.2363473886,1
1562,2175,1.1452905056,1.2617768811,-3.8037418638,1
1144,2015,0.4078764359,1.2629260213,0.4223359964,1
1730,3008,0.7020617933,1.2656026649,-1.8647410913,1
3453,3476,0.1579633825,1.2657304686,-1.3508214660,1
91,99,0.1377171686,1.2683330980,-9.3903038651,1
